 samples "o - mean" "o - var" "o - max" "o - min" "o - spread" "o - mad" "o - kurtosis" "o - skew" "o - median" "o - first quantile" "o - last quantile" "o - sum" "d - mean" "d - var" "d - max" "d - min" "d - spread" "d - mad" "d - kurtosis" "d - skew" "d - median" "d - first quantile" "d - last quantile" "d - sum" "rm - mean" "rm - var" "rm - max" "rm - min" "rm - spread" "rm - mad" "rm - kurtosis" "rm - skew" "rm - median" "rm - first quantile" "rm - last quantile" label
0 38 610.9375 2763.18359375 650 275 375 24.73958333333333 31.790427732007476 -5.3942665963832495 620.0 600.0 635.0 29325 7.872340425531916 2760.366681756452 360.0 -25.0 385.0 16.405613399728384 39.93733753061825 6.3903995182450055 0.0 -5.0 7.5 370.0 615.9078947368421 293.511253462604 639.5 591.0 48.5 15.833795013850414 -1.587284043119634 -0.11289488156539365 618.25 599.375 632.25 0
2 46 664.1304347826087 1241.6351606805295 705 460 245 19.716446124763696 21.639990094376472 -4.1211062335817115 665.0 651.25 685.0 30550 -6.413043478260869 3507.2424385633262 210.0 -275.0 485.0 21.309073724007558 12.823124426779607 -1.783231973615426 0.0 -5.0 5.0 -295.0 674.9565217391304 615.530718336484 718.5 641.5 77.0 21.24102079395085 -1.0302512977414104 0.4086852337188187 678.0 652.0 685.375 0
3 45 664.5555555555555 260.9135802469136 685 625 60 11.762962962962972 0.4187164609635428 -1.1104084307964794 665.0 660.0 675.0 29905 -0.7777777777777778 37.7283950617284 10.0 -20.0 30.0 4.780246913580247 0.8110476172528154 -0.7807905095361757 0.0 -5.0 5.0 -35.0 664.1444444444444 187.50691358024687 681.5 640.0 41.5 11.560000000000011 -1.1588098611524336 -0.5264738969690976 667.5 651.0 675.5 0
4 45 665.0 306.6666666666667 695 640 55 16.0 -1.4634924385633272 -0.052759152675232235 670.0 645.0 680.0 29925 0.6666666666666666 33.99999999999999 15.0 -15.0 30.0 4.548148148148148 0.27483019351531457 -0.34449171133201123 0.0 -5.0 5.0 30.0 661.2 338.60444444444437 686.0 635.5 50.5 17.38222222222222 -1.6964420729059642 0.006959483358578953 660.5 644.0 679.5 0
5 45 664.3333333333334 67.33333333333334 685 650 35 7.096296296296297 -0.7264157108780269 0.42525970938348 660.0 660.0 670.0 29895 0.4444444444444444 34.246913580246904 15.0 -20.0 35.0 4.148148148148149 2.1162356291217934 -0.5054783694733301 0.0 -5.0 5.0 20.0 663.7333333333332 32.94 675.0 656.5 18.5 4.982222222222223 -1.1325265400156066 0.3564468556669036 663.0 658.0 668.0 0
6 44 676.4772727272727 37.022210743801644 690 665 25 5.087809917355376 -0.6781538814911372 0.02661686015832911 675.0 670.0 680.0 29765 0.11363636363636365 22.14617768595041 10.0 -10.0 20.0 3.56404958677686 -0.4794322093685444 -0.045196920577734716 0.0 -5.0 5.0 5.0 675.7840909090909 12.834065082644628 681.0 670.0 11.0 3.238636363636364 -1.4696142380107562 -0.13342033052986124 675.75 672.375 679.125 0
7 44 686.25 61.50568181818182 700 670 30 6.761363636363638 -0.9832150152808964 -0.06404920541660107 685.0 680.0 691.25 30195 -0.11363636363636365 32.37345041322314 15.0 -10.0 25.0 4.230371900826447 -0.060207326943672264 0.6922744131268967 0.0 -5.0 1.25 -5.0 685.9659090909091 32.53861053719009 694.0 676.0 18.0 4.962809917355376 -1.2303109224337985 -0.0137997380616746 685.0 681.875 692.125 0
8 43 673.8372093023256 124.22931314223905 695 655 40 9.491617090319084 -0.9760777103408902 -0.08478415019906818 675.0 665.0 680.0 28975 -0.2325581395348837 19.713358572201187 10.0 -15.0 25.0 2.915089237425636 1.6977736004561184 -0.7062445872756355 0.0 0.0 0.0 -10.0 674.8488372093024 104.62249864791778 688.5 659.5 29.0 9.015143320713898 -1.4439478038808031 -0.009694249881666513 675.0 665.75 686.25 0
9 23 704.3478260869565 51852.83553875237 1770 630 1140 92.66540642722117 17.857222529266178 4.444036137378063 660.0 642.5 670.0 16200 -1.9565217391304348 104390.7372400756 1095.0 -1095.0 2190.0 101.68241965973533 8.47211530724721 0.018114185214243968 0.0 -7.5 0.0 -45.0 711.0869565217392 4205.4924385633285 787.0 642.5 144.5 63.88090737240072 -1.8994067685164318 0.22693777927877534 668.5 652.5 784.25 0
10 48 619.7916666666666 441.62326388888886 715 540 175 11.927083333333346 10.299327392257132 0.7329306420487779 620.0 615.0 626.25 29750 -0.3125 934.7981770833335 175.0 -80.0 255.0 10.989583333333336 21.44800613718457 3.1859005767672173 0.0 -5.0 5.0 -15.0 622.125 112.50520833333331 641.5 602.5 39.0 8.348958333333334 -0.6648860816537776 0.039958579131111206 622.5 615.5 627.0 0
